n_amenageur;n_operateur;n_enseigne;id_station;n_station;ad_station;code_insee;Xlongitude;Ylatitude;nbre_pdc;id_pdc;puiss_max;type_prise;acces_recharge;accessibilite;observations;date_maj
CHAUSSON MATERIAUX;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G52*P74182*001;MEYTHET - Rue De La Barrade Zae Le Communal;Rue De La Barrade Zae Le Communal   74960 MEYTHET;74182;6,105467;45,91759;0;FR*G52*E74182*001*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CHAUSSON MATERIAUX;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G52*P74182*001;MEYTHET - Rue De La Barrade Zae Le Communal;Rue De La Barrade Zae Le Communal   74960 MEYTHET;74182;6,105467;45,91759;0;FR*G52*E74182*001*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CHAUSSON MATERIAUX;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G52*P30189*001;NIMES - Rue Etienne Lenoir;Rue Etienne Lenoir 30000 NIMES;30189;4,332666;43,810376;0;FR*G52*E30189*001*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CHAUSSON MATERIAUX;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G52*P30189*001;NIMES - Rue Etienne Lenoir;Rue Etienne Lenoir 30000 NIMES;30189;4,332666;43,810376;0;FR*G52*E30189*001*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Ville de Bresse Vallons;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*V20*P01154*001;ETREZ - Route De Montrevel;Route De Montrevel 1340 ETREZ;1154;5,183527;46,334141;0;FR*V20*E01154*001*1;22;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Ville de Bresse Vallons;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*V20*P01154*001;ETREZ - Route De Montrevel;Route De Montrevel 1340 ETREZ;1154;5,183527;46,334141;0;FR*V20*E01154*001*2;22;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Ville de Bresse Vallons;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*V20*P01130*001;CRAS-SUR-REYSSOUZE - Place Du Marché;Place Du Marché 1340 CRAS-SUR-REYSSOUZE;1130;5,165702;46,30766;0;FR*V20*E01130*001*2;22;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Ville de Bresse Vallons;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*V20*P01130*001;CRAS-SUR-REYSSOUZE - Place Du Marché;Place Du Marché 1340 CRAS-SUR-REYSSOUZE;1130;5,165702;46,30766;0;FR*V20*E01130*001*1;22;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CI2C Revel;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G58*P31451*001;CI2C REVEL - Rue Clémence Isaure;Rue Clémence Isaure 31250 CI2C REVEL;31451;1,992839;43,451953;0;FR*G58*E31451*001*3;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CI2C Revel;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G58*P31451*001;CI2C REVEL - Rue Clémence Isaure;Rue Clémence Isaure 31250 CI2C REVEL;31451;1,992839;43,451953;0;FR*G58*E31451*001*4;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CI2C Revel;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G58*P31451*001;CI2C REVEL - Rue Clémence Isaure;Rue Clémence Isaure 31250 CI2C REVEL;31451;1,992839;43,451953;0;FR*G58*E31451*001*6;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CI2C Revel;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G58*P31451*001;CI2C REVEL - Rue Clémence Isaure;Rue Clémence Isaure 31250 CI2C REVEL;31451;1,992839;43,451953;0;FR*G58*E31451*001*5;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CI2C Revel;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G58*P31451*001;CI2C REVEL - Rue Clémence Isaure;Rue Clémence Isaure 31250 CI2C REVEL;31451;1,992839;43,451953;0;FR*G58*E31451*001*2;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CI2C Revel;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G58*P31451*001;CI2C REVEL - Rue Clémence Isaure;Rue Clémence Isaure 31250 CI2C REVEL;31451;1,992839;43,451953;0;FR*G58*E31451*001*1;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
G20 Beynes;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*BE1*P78062*001;BEYNES - Cc De La Petite Mauldre;Cc De La Petite Mauldre 78650 BEYNES;78062;1,879853;48,851447;4;FR*BE1*E78062*001*1;7;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
G20 Beynes;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*BE1*P78062*001;BEYNES - Cc De La Petite Mauldre;Cc De La Petite Mauldre 78650 BEYNES;78062;1,879853;48,851447;4;FR*BE1*E78062*001*3;7;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
G20 Beynes;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*BE1*P78062*001;BEYNES - Cc De La Petite Mauldre;Cc De La Petite Mauldre 78650 BEYNES;78062;1,879853;48,851447;4;FR*BE1*E78062*001*2;7;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
G20 Beynes;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*BE1*P78062*001;BEYNES - Cc De La Petite Mauldre;Cc De La Petite Mauldre 78650 BEYNES;78062;1,879853;48,851447;4;FR*BE1*E78062*001*4;7;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CCPA;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*A15*P01244*001;MEXIMIEUX - Rue Des Stades;Rue des stades 1800 MEXIMIEUX;1244;5,192075;45,900445;4;FR*A15*E01244*001*3;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CCPA;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*A15*P01244*001;MEXIMIEUX - Rue Des Stades;Rue des stades 1800 MEXIMIEUX;1244;5,192075;45,900445;4;FR*A15*E01244*001*4;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CCPA;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*A15*P01244*001;MEXIMIEUX - Rue Des Stades;Rue des stades 1800 MEXIMIEUX;1244;5,192075;45,900445;4;FR*A15*E01244*001*2;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CCPA;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*A15*P01244*001;MEXIMIEUX - Rue Des Stades;Rue des stades 1800 MEXIMIEUX;1244;5,192075;45,900445;4;FR*A15*E01244*001*1;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CCPA;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*A15*P01089*001;CHÂTEAU-GAILLARD - Rue Jean Mermoz;Rue Jean Mermoz 1500 CHÂTEAU-GAILLARD;1089;5,312832;45,976184;4;FR*A15*E01089*001*1;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CCPA;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*A15*P01089*001;CHÂTEAU-GAILLARD - Rue Jean Mermoz;Rue Jean Mermoz 1500 CHÂTEAU-GAILLARD;1089;5,312832;45,976184;4;FR*A15*E01089*001*2;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CCPA;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*A15*P01089*001;CHÂTEAU-GAILLARD - Rue Jean Mermoz;Rue Jean Mermoz 1500 CHÂTEAU-GAILLARD;1089;5,312832;45,976184;4;FR*A15*E01089*001*4;22;T3 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CCPA;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*A15*P01089*001;CHÂTEAU-GAILLARD - Rue Jean Mermoz;Rue Jean Mermoz 1500 CHÂTEAU-GAILLARD;1089;5,312832;45,976184;4;FR*A15*E01089*001*3;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76319*001;GRAND COURONNE - Place de la République;Place de la République 76530 GRAND COURONNE;76319;1,008667;49,357614;2;FR*C01*E76319*001*1;22;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76319*001;GRAND COURONNE - Place de la République;Place de la République 76530 GRAND COURONNE;76319;1,008667;49,357614;2;FR*C01*E76319*001*2;22;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76231*001;ELBEUF - Place Aristide Briand;Place Aristide Briand 76500 ELBEUF;76231;1,006514;49,291155;2;FR*C01*E76231*001*1;22;T3 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76231*001;ELBEUF - Place Aristide Briand;Place Aristide Briand 76500 ELBEUF;76231;1,006514;49,291155;2;FR*C01*E76231*001*2;22;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76497*001;PETIT COURONNE - Rue Winston Churchill;Rue Winston Churchill 76650 PETIT COURONNE;76497;1,0218347;49,3858527;0;FR*C01*E76497*001*2;22;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76497*001;PETIT COURONNE - Rue Winston Churchill;Rue Winston Churchill 76650 PETIT COURONNE;76497;1,0218347;49,3858527;0;FR*C01*E76497*001*1;22;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76484*001;OISSEL - Gare;Gare 76350 OISSEL;76484;1,101331;49,342319;2;FR*C01*E76484*001*2;22;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76484*001;OISSEL - Gare;Gare 76350 OISSEL;76484;1,101331;49,342319;2;FR*C01*E76484*001*1;22;T3 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76377*001;ISNEAUVILLE - Parking relais Plaine de la Ronce;Parking relais Plaine de la Ronce 76230 ISNEAUVILLE;76377;1,1429862;49,4907422;0;FR*C01*E76377*001*2;22;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76377*001;ISNEAUVILLE - Parking relais Plaine de la Ronce;Parking relais Plaine de la Ronce 76230 ISNEAUVILLE;76377;1,1429862;49,4907422;0;FR*C01*E76377*001*1;22;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76151*002;MONT SAINT AIGNAN - Parc de la Vatine;rue Aroux 76130 MONT SAINT AIGNAN;76151;1,094244719;49,47649716;2;FR*C01*E76151*002*2;22;T3 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76151*002;MONT SAINT AIGNAN - Parc de la Vatine;rue Aroux 76130 MONT SAINT AIGNAN;76151;1,094244719;49,47649716;2;FR*C01*E76151*002*1;22;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76367*001;HOUPPEVILLE - Place De La Mairie;Place De La Mairie 76770 HOUPPEVILLE;76367;1,08114481;49,50974182;2;FR*C01*E76367*001*1;22;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76367*001;HOUPPEVILLE - Place De La Mairie;Place De La Mairie 76770 HOUPPEVILLE;76367;1,08114481;49,50974182;2;FR*C01*E76367*001*2;22;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76322*003;GRAND QUEVILLY - Mairie Annexe;Mairie Annexe 76120 GRAND QUEVILLY;76322;1,033819914;49,41364665;2;FR*C01*E76322*003*2;22;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76322*003;GRAND QUEVILLY - Mairie Annexe;Mairie Annexe 76120 GRAND QUEVILLY;76322;1,033819914;49,41364665;2;FR*C01*E76322*003*1;22;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76540*018;ROUEN - Hangar 106 - Borne n°2;Hangar 106 - Borne n°2 76000 ROUEN;76540;1,075288;49,440112;2;FR*C01*E76540*018*2;22;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76540*018;ROUEN - Hangar 106 - Borne n°2;Hangar 106 - Borne n°2 76000 ROUEN;76540;1,075288;49,440112;2;FR*C01*E76540*018*1;22;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76131*001;LA BOUILLE - Allee des Saules;Allee des Saules 76530 LA BOUILLE;76131;0,933086;49,350392;2;FR*C01*E76131*001*2;22;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76131*001;LA BOUILLE - Allee des Saules;Allee des Saules 76530 LA BOUILLE;76131;0,933086;49,350392;2;FR*C01*E76131*001*1;22;T3 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76540*009;ROUEN - Parking Vieux Marche;Place du Vieux Marche 76000 ROUEN;76540;1,088335;49,443482;4;FR*C01*E76540*009*4;22;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76540*009;ROUEN - Parking Vieux Marche;Place du Vieux Marche 76000 ROUEN;76540;1,088335;49,443482;4;FR*C01*E76540*009*3;22;T3 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76540*009;ROUEN - Parking Vieux Marche;Place du Vieux Marche 76000 ROUEN;76540;1,088335;49,443482;4;FR*C01*E76540*009*2;22;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76540*009;ROUEN - Parking Vieux Marche;Place du Vieux Marche 76000 ROUEN;76540;1,088335;49,443482;4;FR*C01*E76540*009*1;22;T3 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76575*001;SAINT ETIENNE DU ROUVRAY - Gare;Gare 76800 SAINT ETIENNE DU ROUVRAY;76575;1,109396;49,377425;2;FR*C01*E76575*001*1;22;T3 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76575*001;SAINT ETIENNE DU ROUVRAY - Gare;Gare 76800 SAINT ETIENNE DU ROUVRAY;76575;1,109396;49,377425;2;FR*C01*E76575*001*2;22;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76165*002;CAUDEBEC-LES-ELBEUF - Parking Rue Strasbourg;Parking Rue Strasbourg 76320 CAUDEBEC LES ELBEUFS;76165;1,025499701;49,28144378;2;FR*C01*E76165*002*2;22;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76165*002;CAUDEBEC-LES-ELBEUF - Parking Rue Strasbourg;Parking Rue Strasbourg 76320 CAUDEBEC LES ELBEUFS;76165;1,025499701;49,28144378;2;FR*C01*E76165*002*1;22;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76540*020;ROUEN - Place Cauchoise;Place Cauchoise 76000 ROUEN;76540;1,086004972;49,44548656;2;FR*C01*E76540*020*2;22;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76540*020;ROUEN - Place Cauchoise;Place Cauchoise 76000 ROUEN;76540;1,086004972;49,44548656;2;FR*C01*E76540*020*1;22;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76540*006;ROUEN - Place Joffre;Place Joffre 76000 ROUEN;76540;1,086847;49,435611;2;FR*C01*E76540*006*2;22;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76540*006;ROUEN - Place Joffre;Place Joffre 76000 ROUEN;76540;1,086847;49,435611;2;FR*C01*E76540*006*1;22;T3 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76005*001;AMFREVILLE LA MIEVOIE - Parking Municipal;Parking Municipal 76920 AMFREVILLE LA MIEVOIE;76005;1,123673;49,404201;2;FR*C01*E76005*001*1;36;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76005*001;AMFREVILLE LA MIEVOIE - Parking Municipal;Parking Municipal 76920 AMFREVILLE LA MIEVOIE;76005;1,123673;49,404201;2;FR*C01*E76005*001*2;36;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76322*001;GRAND QUEVILLY - Place des Provinces;Place des Provinces 76120 GRAND QUEVILLY;76322;1,051983833;49,40940955;2;FR*C01*E76322*001*2;22;T3 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76322*001;GRAND QUEVILLY - Place des Provinces;Place des Provinces 76120 GRAND QUEVILLY;76322;1,051983833;49,40940955;2;FR*C01*E76322*001*1;22;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76540*007;ROUEN - Parking Fond du Val;Parking Fond du Val 76000 ROUEN;76540;1,068603;49,45197;2;FR*C01*E76540*007*2;22;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76540*007;ROUEN - Parking Fond du Val;Parking Fond du Val 76000 ROUEN;76540;1,068603;49,45197;2;FR*C01*E76540*007*1;22;T3 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76402*002;MALAUNAY - Route de Montville;Route de Montville 76770 MALAUNAY;76402;1,044775;49,527744;2;FR*C01*E76402*002*1;22;T3 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76402*002;MALAUNAY - Route de Montville;Route de Montville 76770 MALAUNAY;76402;1,044775;49,527744;2;FR*C01*E76402*002*2;22;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76540*010;ROUEN - Parking Hotel de Ville;Place du General de Gaulle 76000 ROUEN;76540;1,098763;49,443311;2;FR*C01*E76540*010*2;22;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76540*010;ROUEN - Parking Hotel de Ville;Place du General de Gaulle 76000 ROUEN;76540;1,098763;49,443311;2;FR*C01*E76540*010*1;22;T3 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76561*001;SAINT AUBIN LES ELBEUF - Rue Pierre Saint Georges;Rue Pierre Saint Georges 76410 SAINT AUBIN LES ELBEUF;76561;1,009074;49,302889;2;FR*C01*E76561*001*2;22;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76561*001;SAINT AUBIN LES ELBEUF - Rue Pierre Saint Georges;Rue Pierre Saint Georges 76410 SAINT AUBIN LES ELBEUF;76561;1,009074;49,302889;2;FR*C01*E76561*001*1;22;T3 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76475*001;FRANQUEVILLE-SAINT-PIERRE - Avenue Coty;Avenue Coty 76520 FRANQUEVILLE-SAINT-PIERRE;76475;1,176106;49,400831;2;FR*C01*E76475*001*1;22;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76475*001;FRANQUEVILLE-SAINT-PIERRE - Avenue Coty;Avenue Coty 76520 FRANQUEVILLE-SAINT-PIERRE;76475;1,176106;49,400831;2;FR*C01*E76475*001*2;22;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76231*002;ELBEUF - Fabrique des Savoirs;Fabrique des Savoirs 76500 ELBEUF;76231;1,006577;49,284811;2;FR*C01*E76231*002*2;22;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76231*002;ELBEUF - Fabrique des Savoirs;Fabrique des Savoirs 76500 ELBEUF;76231;1,006577;49,284811;2;FR*C01*E76231*002*1;22;T3 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76322*002;GRAND QUEVILLY - Place Eugène Delacroix;Place Delacrois 76120 GRAND QUEVILLY;76322;1,043921113;49,40193962;0;FR*C01*E76322*002*1;22;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76322*002;GRAND QUEVILLY - Place Eugène Delacroix;Place Delacrois 76120 GRAND QUEVILLY;76322;1,043921113;49,40193962;0;FR*C01*E76322*002*1;22;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76410*001;MAROMME - Carrefour de la Demi Lune;Carrefour de la Demi Lune 76150 MAROMME;76410;1,047005;49,480571;2;FR*C01*E76410*001*2;22;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76410*001;MAROMME - Carrefour de la Demi Lune;Carrefour de la Demi Lune 76150 MAROMME;76410;1,047005;49,480571;2;FR*C01*E76410*001*1;22;T3 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76640*001;SAINT PIERRE LES ELBEUF - Rue Hélène Boucher;Rue Hélène Boucher 76320 SAINT PIERRE LES ELBEUF;76640;1,041904;49,276567;2;FR*C01*E76640*001*1;22;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76640*001;SAINT PIERRE LES ELBEUF - Rue Hélène Boucher;Rue Hélène Boucher 76320 SAINT PIERRE LES ELBEUF;76640;1,041904;49,276567;2;FR*C01*E76640*001*2;22;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76540*008;ROUEN - Parking Couture;Parking Couture 76000 ROUEN;76540;1,085059;49,429728;2;FR*C01*E76540*008*2;22;T2 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
MRN;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*C01*P76540*008;ROUEN - Parking Couture;Parking Couture 76000 ROUEN;76540;1,085059;49,429728;2;FR*C01*E76540*008*1;22;T3 - EF;gratuit;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
